0,1,2,3,4,5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000337.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000345.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000353.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000361.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000349.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000345.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000353.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000361.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000369.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000357.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000353.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000361.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000369.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000377.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000365.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000361.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000369.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000377.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000385.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000373.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000369.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000377.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000385.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000393.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000381.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000377.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000385.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000393.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000401.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000389.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000385.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000393.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000401.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000409.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000397.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000393.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000401.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000409.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000417.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000405.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000401.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000409.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000417.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000425.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000413.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000409.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000417.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000425.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000433.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000421.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000417.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000425.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000433.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000441.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000429.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000425.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000433.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000441.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000449.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000437.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000433.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000441.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000449.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000457.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000445.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000441.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000449.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000457.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000465.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000453.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000449.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000457.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000465.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000473.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000461.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000457.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000465.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000473.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000481.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000469.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000465.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000473.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000481.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000489.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000477.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000473.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000481.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000489.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000497.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000485.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000481.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000489.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000497.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000505.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000493.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000489.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000497.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000505.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000513.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000501.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000497.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000505.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000513.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000521.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0384_11_00/000509.png,0.5
